"","Cell","Mutation","MOI","dataSet","COMB_maximum_x","COMB_maximum_y","COMB_midPoint1_x","COMB_midPoint1_y","COMB_midPoint2_x","COMB_midPoint2_y","COMB_slope1","COMB_slope2","COMB_finalAsymptoteIntensity","COMB_incrementTime","COMB_startPoint_x","COMB_startPoint_y","COMB_reachMaximum_x","COMB_reachMaximum_y","COMB_decrementTime","COMB_startDeclinePoint_x","COMB_startDeclinePoint_y","COMB_endDeclinePoint_x","COMB_endDeclinePoint_y","Dirt","Dried_wells","Out_of_focus","Multiple_infections","DDOM","decision_bio","dataSet_bio","decision"
"13","253","WT","50","SCV028",NA,0.863891944586814,12.7778801592749,0.431945972293407,NA,NA,0.0978608265117094,NA,NA,8.82776055936383,8.36399987959298,0,17.1917604389568,0.863891944586814,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"14","263","WT","50","SCV028",NA,1.71606432708747,8.49045581520215,0.858032163543733,NA,NA,0.326017351633404,NA,NA,5.26372083721827,5.85859539659302,0,11.1223162338113,1.71606432708747,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"15","303","WT","50","SCV028",NA,0.482521998996318,9.41523181212051,0.241260999498159,NA,NA,0.178673827274024,NA,NA,2.7005745965037,8.06494451386866,0,10.7655191103724,0.482521998996318,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"16","309","WT","50","SCV028",NA,1.10520396480429,6.44137501982258,0.552601982402143,NA,NA,0.246968591512859,NA,NA,4.47507902941877,4.20383550511319,0,8.67891453453196,1.10520396480429,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"17","312","WT","50","SCV028",NA,1.23957913656695,8.05939477831249,0.619789568283474,NA,NA,0.237260774298962,NA,NA,5.22454308020174,5.44712323821162,0,10.6716663184134,1.23957913656695,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"18","336","WT","50","SCV028",NA,1.83974054700859,6.86902804394802,0.919870273504297,NA,NA,0.767394929456249,NA,NA,2.39738428857247,5.67033589966179,0,8.06772018823426,1.83974054700859,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"19","337","WT","50","SCV028",NA,1.34206252761611,12.8246497158158,0.671031263808057,NA,NA,0.253499124344946,NA,NA,5.29415054621616,10.1775744427077,0,15.4717249889239,1.34206252761611,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"20","371","WT","50","SCV028",NA,0.369175950438527,6.08536639243636,0.184587975219263,NA,NA,0.0860607556469392,NA,NA,4.28971309470087,3.94050984508593,0,8.23022293978679,0.369175950438527,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"21","381","WT","50","SCV028",NA,1.77625361935952,13.4261437941156,0.888126809679762,NA,NA,0.118696319859487,NA,NA,14.9646899032948,5.94379884246821,0,20.908488745763,1.77625361935952,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"22","395","WT","50","SCV028",NA,1.84358895938913,15.0269024995664,0.921794479694565,NA,NA,0.357826753590864,NA,NA,5.15218311903272,12.4508109400501,0,17.6029940590828,1.84358895938913,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"23","400","WT","50","SCV028",NA,0.236910296315602,22.3820826223973,0.118455148157801,NA,NA,0.120317172176861,NA,NA,1.96904807542646,21.3975585846841,0,23.3666066601105,0.236910296315602,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"24","423","WT","50","SCV028",NA,0.210671999335683,13.725586745855,0.105335999667842,NA,NA,0.0259153727655351,NA,NA,8.12922898087178,9.66097225541914,0,17.7902012362909,0.210671999335683,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"25","425","WT","50","SCV028",NA,1.68474276570077,9.34055057566443,0.842371382850387,NA,NA,0.329570116135815,NA,NA,5.11194032230306,6.7845804145129,0,11.896520736816,1.68474276570077,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"26","432","WT","50","SCV028",NA,0.598362211382927,12.3069513963413,0.299181105691464,NA,NA,0.138395757973252,NA,NA,4.32355890199015,10.1451719453463,0,14.4687308473364,0.598362211382927,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"27","435","WT","50","SCV028",NA,1.98859232696319,14.9553136686296,0.994296163481595,NA,NA,0.279866934586161,NA,NA,7.10549222223668,11.4025675575112,0,18.5080597797479,1.98859232696319,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"28","447","WT","50","SCV028",NA,2.15323174552452,7.93437020259519,1.07661587276226,NA,NA,0.545612578326152,NA,NA,3.94644814115223,5.96114613201908,0,9.90759427317131,2.15323174552452,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"29","449","WT","50","SCV028",NA,0.341257158099115,5.30517757681182,0.170628579049557,NA,NA,0.150022478538662,NA,NA,2.27470684008977,4.16782415676694,0,6.44253099685671,0.341257158099115,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"30","455","WT","50","SCV028",NA,1.85218952479737,15.9941092602246,0.926094762398687,NA,NA,0.422307026590479,NA,NA,4.38588374849251,13.8011673859784,0,18.1870511344709,1.85218952479737,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"31","517","WT","50","SCV028",NA,1.71172081931238,18.6372202733345,0.855860409656189,NA,NA,0.249084035830711,NA,NA,6.87206152575648,15.2011895104562,0,22.0732510362127,1.71172081931238,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"32","548","WT","50","SCV028",NA,0.987913947369864,9.35181246316188,0.493956973684932,NA,NA,0.121017506434249,NA,NA,8.16339698675424,5.27011396978475,0,13.433510956539,0.987913947369864,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"33","552","WT","50","SCV028",NA,0.754135829618443,14.6012262715821,0.377067914809222,NA,NA,0.0749766422327082,NA,NA,10.0582769134659,9.57208781484918,0,19.6303647283151,0.754135829618443,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"34","568","WT","50","SCV028",NA,1.04667696674535,17.7342405101105,0.523338483372673,NA,NA,0.388439418697156,NA,NA,2.69456938808103,16.38695581607,0,19.0815252041511,1.04667696674535,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"35","578","WT","50","SCV028",NA,1.84963662785319,10.4382155959903,0.924818313926596,NA,NA,0.252192216138326,NA,NA,7.33423361028192,6.77109879084932,0,14.1053324011312,1.84963662785319,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"36","580","WT","50","SCV028",NA,0.600679993111103,8.08844958212361,0.300339996555551,NA,NA,0.248688234713113,NA,NA,2.41539369083563,6.88075273670579,0,9.29614642754142,0.600679993111103,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"37","591","WT","50","SCV028",NA,0.129409161851543,13.2559117879074,0.0647045809257716,NA,NA,0.242642178471644,NA,NA,0.533333333333333,12.9892451212407,0,13.522578454574,0.129409161851543,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"38","593","WT","50","SCV028",NA,0.248222759141328,23.2550231341655,0.124111379570664,NA,NA,0.465417673389989,NA,NA,0.533333333333333,22.9883564674989,0,23.5216898008322,0.248222759141328,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"39","613","WT","50","SCV028",NA,0.560475355857464,8.35692004618791,0.280237677928732,NA,NA,0.160905498353626,NA,NA,3.48325794700747,6.61529107268418,0,10.0985490196916,0.560475355857464,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"40","638","WT","50","SCV028",NA,1.47442723442958,9.52300596661819,0.737213617214791,NA,NA,0.194923224976489,NA,NA,7.56414344471996,5.74093424425821,0,13.3050776889782,1.47442723442958,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"41","651","WT","50","SCV028",NA,0.763660777216001,23.2419744447064,0.381830388608001,NA,NA,0.365662484508458,NA,NA,2.08843075122282,22.197759069095,0,24.2861898203178,0.763660777216001,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"42","717","WT","50","SCV028",NA,1.47168142538034,7.6247877174624,0.735840712690168,NA,NA,0.318352532405217,NA,NA,4.6228042047019,5.31338561511145,0,9.93618981981335,1.47168142538034,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"43","796","WT","50","SCV028",NA,1.36243745861852,11.2844924876674,0.681218729309258,NA,NA,0.35916293086937,NA,NA,3.79336880707781,9.38780808412849,0,13.1811768912063,1.36243745861852,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"44","842","WT","50","SCV028",NA,2.22297469731829,13.3273035399816,1.11148734865915,NA,NA,0.855842731957875,NA,NA,2.59741026512299,12.0285984074201,0,14.6260086725431,2.22297469731829,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"45","855","WT","50","SCV028",NA,0.666123410922932,9.68019595499767,0.333061705461466,NA,NA,0.251381588839937,NA,NA,2.64984963297004,8.35527113851265,0,11.0051207714827,0.666123410922932,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"46","967","WT","50","SCV028",NA,0.589704770227109,9.64660491480293,0.294852385113554,NA,NA,0.241496490239233,NA,NA,2.4418771868814,8.42566632136223,0,10.8675435082436,0.589704770227109,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"47","1028","WT","50","SCV028",NA,0.156274895125499,23.2747722050878,0.0781374475627493,NA,NA,0.29301542836031,NA,NA,0.533333333333333,23.0081055384212,0,23.5414388717545,0.156274895125499,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"48","8","WT","500","SCV029",NA,1.89954171338727,5.94434374497683,0.949770856693634,NA,NA,0.776562519661083,NA,NA,2.44608987080176,4.72129880957595,0,7.16738868037771,1.89954171338727,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"49","17","WT","500","SCV029",NA,2.09396592898702,5.95509171608724,1.04698296449351,NA,NA,0.833300404630085,NA,NA,2.51285840898704,4.69866251159372,0,7.21152092058076,2.09396592898702,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"50","97","WT","500","SCV029",NA,0.790783755144269,10.0031200220054,0.395391877572135,NA,NA,0.288441383077484,NA,NA,2.74157524384024,8.63233240008524,0,11.3739076439255,0.790783755144269,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"51","116","WT","500","SCV029",NA,1.02334262576306,6.50125542412995,0.51167131288153,NA,NA,0.195603516495295,NA,NA,5.23171895934538,3.88539594445726,0,9.11711490380264,1.02334262576306,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"52","149","WT","500","SCV029",NA,0.340871266549036,5.57523721689736,0.170435633274518,NA,NA,0.155773923844311,NA,NA,2.1882434372631,4.48111549826581,0,6.66935893552891,0.340871266549036,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"53","151","WT","500","SCV029",NA,0.731292535670194,11.9964675346202,0.365646267835097,NA,NA,0.181696615685383,NA,NA,4.0247999827166,9.98406754326189,0,14.0088675259785,0.731292535670194,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"54","154","WT","500","SCV029",NA,0.868722575369171,6.61061093272094,0.434361287684585,NA,NA,0.263778204495512,NA,NA,3.29338270017663,4.96391958263262,0,8.25730228280925,0.868722575369171,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"55","164","WT","500","SCV029",NA,1.25133665612092,9.09170887819183,0.625668328060462,NA,NA,0.206897461482453,NA,NA,6.0481005767538,6.06765858981493,0,12.1157591665687,1.25133665612092,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"56","166","WT","500","SCV029",NA,1.03905476141046,15.6721644296079,0.519527380705229,NA,NA,0.292098878339152,NA,NA,3.55720216153663,13.8935633488396,0,17.4507655103762,1.03905476141046,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"57","174","WT","500","SCV029",NA,0.745405837129392,6.85844319805349,0.372702918564696,NA,NA,0.238016353744857,NA,NA,3.1317421067984,5.29257214465429,0,8.42431425145269,0.745405837129392,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"58","177","WT","500","SCV029",NA,0.886176573546521,9.46886110940667,0.44308828677326,NA,NA,0.444487536405905,NA,NA,1.99370398709508,8.47200911585913,0,10.4657131029542,0.886176573546521,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"59","249","WT","500","SCV029",NA,0.78944289629089,7.62009424725639,0.394721448145445,NA,NA,0.155139224086012,NA,NA,5.08860928589671,5.07578960430803,0,10.1643988902047,0.78944289629089,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"60","332","WT","500","SCV029",NA,0.644552713395316,7.59123384100058,0.322276356697658,NA,NA,0.404640730216882,NA,NA,1.59290122141151,6.79478323029483,0,8.38768445170633,0.644552713395316,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"61","351","WT","500","SCV029",NA,0.296102059851456,8.89061932125697,0.148051029925728,NA,NA,0.0774099213468386,NA,NA,3.82511769421335,6.97806047415029,0,10.8031781683636,0.296102059851456,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"62","409","WT","500","SCV029",NA,2.01643161293308,13.0107323667185,1.00821580646654,NA,NA,0.631382142355863,NA,NA,3.19367856273097,11.413893085353,0,14.607571648084,2.01643161293308,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"63","466","WT","500","SCV029",NA,0.963059431175289,7.41264627995968,0.481529715587645,NA,NA,0.584236567261012,NA,NA,1.64840663036594,6.58844296477671,0,8.23684959514265,0.963059431175289,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"64","548","WT","500","SCV029",NA,1.98465911468074,18.485832413044,0.992329557340368,NA,NA,0.810468444194523,NA,NA,2.44878024418726,17.2614422909503,0,19.7102225351376,1.98465911468074,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"65","558","WT","500","SCV029",NA,2.70578884506914,9.84314027401246,1.35289442253457,NA,NA,0.295611393411621,NA,NA,9.15319539562362,5.26654257620065,0,14.4197379718243,2.70578884506914,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"66","567","WT","500","SCV029",NA,1.31768759905877,9.0681952574295,0.658843799529387,NA,NA,0.430158220716987,NA,NA,3.06326262197769,7.53656394644065,0,10.5998265684183,1.31768759905877,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"67","575","WT","500","SCV029",NA,1.92211937369879,11.2411022602401,0.961059686849396,NA,NA,3.20228297143603,NA,NA,0.600234080137159,10.9409852201715,0,11.5412193003087,1.92211937369879,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"68","581","WT","500","SCV029",NA,0.0976223280422706,16.8428848002181,0.0488111640211353,NA,NA,0.0324245552599825,NA,NA,3.01075303144569,15.3375082844953,0,18.348261315941,0.0976223280422706,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"69","657","WT","500","SCV029",NA,0.520770894229233,10.0746587254093,0.260385447114616,NA,NA,0.087566004524308,NA,NA,5.94718118130728,7.10106813475568,0,13.048249316063,0.520770894229233,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"70","674","WT","500","SCV029",NA,0.871766932974374,7.47887210474121,0.435883466487187,NA,NA,0.192091042739438,NA,NA,4.53830080019339,5.20972170464451,0,9.74802250483791,0.871766932974374,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"71","678","WT","500","SCV029",NA,0.785391927084764,7.89340411681835,0.392695963542382,NA,NA,0.118502038931091,NA,NA,6.62766593865501,4.57957114749084,0,11.2072370861459,0.785391927084764,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"72","696","WT","500","SCV029",NA,1.22041582179477,7.4278673177793,0.610207910897384,NA,NA,0.436949446244086,NA,NA,2.79303665969867,6.03134898792996,0,8.82438564762864,1.22041582179477,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"73","698","WT","500","SCV029",NA,0.830243131882075,7.39839456074969,0.415121565941038,NA,NA,0.283457325487445,NA,NA,2.9289880953133,5.93390051309304,0,8.86288860840634,0.830243131882075,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"74","716","WT","500","SCV029",NA,0.409305502103714,10.5419503011529,0.204652751051857,NA,NA,0.268430221503095,NA,NA,1.52481154995059,9.77954452617756,0,11.3043560761282,0.409305502103714,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"75","723","WT","500","SCV029",NA,0.784434618950253,7.76958401561041,0.392217309475126,NA,NA,0.188710244435299,NA,NA,4.15682053349892,5.69117374886095,0,9.84799428235987,0.784434618950253,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"76","754","WT","500","SCV029",NA,0.511509811929252,5.84400056278557,0.255754905964626,NA,NA,0.280716605938963,NA,NA,1.82215729710151,4.93292191423481,0,6.75507921133633,0.511509811929252,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"77","840","WT","500","SCV029",NA,1.19490796226767,7.75407515200626,0.597453981133836,NA,NA,0.297576740486492,NA,NA,4.01546155897192,5.7463443725203,0,9.76180593149222,1.19490796226767,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"78","854","WT","500","SCV029",NA,0.100773987892762,22.6120511596904,0.050386993946381,NA,NA,0.188951227298929,NA,NA,0.533333333333333,22.3453844930237,0,22.878717826357,0.100773987892762,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"79","902","WT","500","SCV029",NA,0.630985120486917,21.963494465978,0.315492560243459,NA,NA,0.260261778774339,NA,NA,2.42442483663349,20.7512820476612,0,23.1757068842947,0.630985120486917,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"80","944","WT","500","SCV029",NA,1.6050975552232,16.1928337419146,0.802548777611598,NA,NA,0.113759156803469,NA,NA,14.1096119233388,9.13802778024517,0,23.247639703584,1.6050975552232,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"81","950","WT","500","SCV029",NA,0.358821089066014,22.540073363791,0.179410544533007,NA,NA,0.206145306204882,NA,NA,1.74062216439404,21.669762281594,0,23.410384445988,0.358821089066014,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"82","975","WT","500","SCV029",NA,0.109320315370896,23.3423327534089,0.0546601576854478,NA,NA,0.204975591320429,NA,NA,0.533333333333333,23.0756660867422,0,23.6089994200756,0.109320315370896,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"83","998","WT","500","SCV029",NA,0.964941791639177,22.7626345356081,0.482470895819589,NA,NA,0.265447805168338,NA,NA,3.63514699632662,20.9450610374448,0,24.5802080337714,0.964941791639177,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"84","1049","WT","500","SCV029",NA,2.07870890322202,5.91454481143019,1.03935445161101,NA,NA,0.837948239602188,NA,NA,2.48071277553955,4.67418842366041,0,7.15490119919996,2.07870890322202,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"85","1091","WT","500","SCV029",NA,0.50524956886788,10.1630830613873,0.25262478443394,NA,NA,0.128805302694079,NA,NA,3.92258360719731,8.20179125778865,0,12.124374864986,0.50524956886788,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"86","1096","WT","500","SCV029",NA,0.916824371287248,6.99534127456229,0.458412185643624,NA,NA,0.385494972395601,NA,NA,2.3783043539836,5.80618909757049,0,8.1844934515541,0.916824371287248,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"87","1111","WT","500","SCV029",NA,2.39804908764149,13.453749655165,1.19902454382075,NA,NA,1.43841281522245,NA,NA,1.66714941793023,12.6201749461998,0,14.2873243641301,2.39804908764149,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"88","1127","WT","500","SCV029",NA,0.731154873483061,12.8529644795425,0.365577436741531,NA,NA,0.49853959508573,NA,NA,1.46659338734636,12.1196677858693,0,13.5862611732157,0.731154873483061,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"89","1140","WT","500","SCV029",NA,1.81705839602131,7.20684582240592,0.908529198010653,NA,NA,0.594265404004838,NA,NA,3.05765468387676,5.67801848046754,0,8.7356731643443,1.81705839602131,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"90","1168","WT","500","SCV029",NA,1.4646959762115,11.3794657332816,0.732347988105752,NA,NA,0.167452439916282,NA,NA,8.74693720165425,7.00599713245447,0,15.7529343341087,1.4646959762115,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"91","1169","WT","500","SCV029",NA,0.51784969773657,6.83178099499617,0.258924848868285,NA,NA,0.244995197758305,NA,NA,2.11371366653253,5.7749241617299,0,7.88863782826243,0.51784969773657,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"92","1188","WT","500","SCV029",NA,0.997759517880258,7.78608252234828,0.498879758940129,NA,NA,0.154465763729397,NA,NA,6.45942177600078,4.55637163434789,0,11.0157934103487,0.997759517880258,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"93","1230","WT","500","SCV029",NA,0.523211419654272,9.93681737050672,0.261605709827136,NA,NA,0.151211840464082,NA,NA,3.46012202515685,8.2067563579283,0,11.6668783830851,0.523211419654272,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"94","1235","WT","500","SCV029",NA,0.648442064573363,20.7226856709019,0.324221032286682,NA,NA,1.21582887107506,NA,NA,0.533333333333333,20.4560190042352,0,20.9893523375686,0.648442064573363,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_500","sigmoidal"
"95","8","WT","5000","SCV030",NA,1.53856117510854,5.99966692146518,0.769280587554269,NA,NA,0.242476165167807,NA,NA,6.34520582278166,2.82706401007435,0,9.17226983285601,1.53856117510854,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_5000","sigmoidal"
"96","41","WT","5000","SCV030",NA,1.91205443449554,4.7765388767108,0.956027217247769,NA,NA,1.30672032437997,NA,NA,1.4632468775618,4.04491543792989,0,5.5081623154917,1.91205443449554,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_5000","sigmoidal"
