"","Cell","Mutation","MOI","dataSet","COMB_maximum_x","COMB_maximum_y","COMB_midPoint1_x","COMB_midPoint1_y","COMB_midPoint2_x","COMB_midPoint2_y","COMB_slope1","COMB_slope2","COMB_finalAsymptoteIntensity","COMB_incrementTime","COMB_startPoint_x","COMB_startPoint_y","COMB_reachMaximum_x","COMB_reachMaximum_y","COMB_decrementTime","COMB_startDeclinePoint_x","COMB_startDeclinePoint_y","COMB_endDeclinePoint_x","COMB_endDeclinePoint_y","Dirt","Dried_wells","Out_of_focus","Multiple_infections","DDOM","decision_bio","dataSet_bio","decision"
"12","133","WT","50","SCV028",11.3274055487235,3.01006454498094,7.13322439395223,1.50504459072753,15.8092193360225,2.27745936657026,1.05288684042656,-0.472947707064186,1.54486241739458,2.85886804678979,5.70379037055733,0,8.56265841734713,3.01006454498094,3.09802142118751,14.2602086254287,3.01006454498094,17.3582300466162,1.54486241739458,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"13","138","WT","50","SCV028",NA,1.23177261822074,22.690403243264,0.61588630911037,NA,NA,0.39424137859409,NA,NA,3.12441231464181,21.1281970859431,0,24.252609400585,1.23177261822074,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"14","143","WT","50","SCV028",NA,1.02910962940421,10.5634087637567,0.514554814702106,NA,NA,0.345540582390747,NA,NA,2.97825981042211,9.0742788585456,0,12.0525386689677,1.02910962940421,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"15","162","WT","50","SCV028",NA,0.319001339567295,18.5099184249348,0.159500669783648,NA,NA,0.0572202972366912,NA,NA,5.57496823631918,15.7224343067752,0,21.2974025430944,0.319001339567295,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"16","164","WT","50","SCV028",14.0257345213685,1.95996349309583,9.29222002624465,0.979988710661428,16.2654717294076,0.979986430241501,0.380423761374889,-1.02362483570262,0,5.1520532944954,6.71619337899695,0,11.8682466734924,1.95996349309583,1.91472835040243,15.3081075542064,1.95996349309583,17.2228359046088,0,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"17","171","WT","50","SCV028",NA,0.550490939303432,7.78397691876071,0.275245469651716,NA,NA,0.260452765673131,NA,NA,2.11359222038095,6.72718080857024,0,8.84077302895119,0.550490939303432,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"18","197","WT","50","SCV028",NA,1.65727196517555,17.1739014591039,0.828635982587777,NA,NA,0.194595406281878,NA,NA,8.51650096392791,12.9156509771399,0,21.4321519410678,1.65727196517555,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"19","211","WT","50","SCV028",14.8936069394046,0.415158249029675,7.98762557151196,0.207579330490287,20.2699700643492,0.338413182973185,0.113207085186695,-0.0558190993052432,0.261668097171374,3.66724616524679,6.15400248888856,0,9.82124865413536,0.415158249029675,2.74977836920924,18.8950808797446,0.415158249029675,21.6448592489538,0.261668097171374,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"20","229","WT","50","SCV028",5.80381498537401,1.48616113809695,5.10941090190846,0.743078185420573,7.91043662707175,0.743083439206379,1.90017626324016,-0.327518656839665,0,0.782117515541826,4.71835214413755,0,5.50046965967938,1.48616113809695,4.5376381072071,5.80381498537401,1.48616113809695,10.1792556806753,0,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"21","253","WT","50","SCV028",NA,0.86389916368109,12.7779566226057,0.431949581840545,NA,NA,0.0978578574326621,NA,NA,8.82810217131062,8.36390553695043,0,17.1920077082611,0.86389916368109,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"22","263","WT","50","SCV028",NA,1.71606458439706,8.49045321996042,0.858032292198528,NA,NA,0.326015685667783,NA,NA,5.26374852449818,5.85857895771133,0,11.1223274822095,1.71606458439706,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"23","285","WT","50","SCV028",13.8395323929467,1.26404513291533,8.79846885972907,0.63202253915744,18.6007800799522,0.643035022474171,0.19064183646722,-0.20429812817672,0.0220162058369706,6.630470815532,5.48323345196307,0,12.1137042674951,1.26404513291533,6.07949244647014,15.5610338567171,1.26404513291533,21.6405263031873,0.0220162058369706,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"24","303","WT","50","SCV028",NA,0.482521967199849,9.41523569207724,0.241260983599924,NA,NA,0.178675336221988,NA,NA,2.70055161166932,8.06495988624257,0,10.7655114979119,0.482521967199849,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"25","309","WT","50","SCV028",NA,1.10520428349889,6.44138551025064,0.552602141749446,NA,NA,0.246968848403542,NA,NA,4.47507566498027,4.2038476777605,0,8.67892334274077,1.10520428349889,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"26","312","WT","50","SCV028",NA,1.23957908282474,8.05939524167954,0.61978954141237,NA,NA,0.237261082285736,NA,NA,5.22453607175198,5.44712720580355,0,10.6716632775555,1.23957908282474,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"27","313","WT","50","SCV028",14.2656632999932,2.34293856897141,10.0572109008001,1.17146888421477,17.188625324206,1.46776819811455,0.664535321402241,-0.784145418088652,0.592599854332823,3.52567951396106,8.29437114381962,0,11.8200506577807,2.34293856897141,2.23216086488782,16.0725448917621,2.34293856897141,18.3047057566499,0.592599854332823,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"28","336","WT","50","SCV028",NA,1.83974072074235,6.86902820105348,0.919870360371176,NA,NA,0.767391141604361,NA,NA,2.39739634848542,5.67033002681077,0,8.06772637529619,1.83974072074235,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"29","337","WT","50","SCV028",NA,1.34206306319574,12.8246492288262,0.671031531597871,NA,NA,0.253497582587702,NA,NA,5.29418485768569,10.1775567999834,0,15.4717416576691,1.34206306319574,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"30","356","WT","50","SCV028",15.8388408408231,1.31378199226249,7.15643628831997,0.656890542007547,17.3179446664262,0.656886294993799,0.345436427677999,-2.46357344429552,0,3.80325260162526,5.25480998750735,0,9.0580625891326,1.31378199226249,0.533283062985025,17.0513031349337,1.31378199226249,17.5845861979187,0,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"31","365","WT","50","SCV028",18.3053542602874,3.48172792421293,5.90296303123317,1.74086426616983,20.661674699221,1.80253357042865,1.11640929328916,-6.29697989987243,0.123339102710222,3.11868411087398,4.34362097579618,0,7.46230508667016,3.48172792421293,0.533333260531886,20.395008068955,3.48172792421293,20.9283413294869,0.123339102710222,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"32","371","WT","50","SCV028",NA,0.369175753399579,6.08535902187172,0.184587876699789,NA,NA,0.0860615780526224,NA,NA,4.28966981262935,3.94052411555705,0,8.2301939281864,0.369175753399579,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"33","375","WT","50","SCV028",15.9816142361096,3.35909112048047,6.39318876922679,1.67954556386292,18.4019482483466,2.53079818601418,1.46193740682699,-3.10609728210176,1.70250601623175,2.29769831785829,5.24433961029765,0,7.54203792815593,3.35909112048047,0.533333296994415,18.1352815998494,3.35909112048047,18.6686148968438,1.70250601623175,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"34","381","WT","50","SCV028",NA,1.77624984884695,13.4261175432034,0.888124924423473,NA,NA,0.118696498036621,NA,NA,14.9646356735725,5.94379970641716,0,20.9084353799896,1.77624984884695,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"35","395","WT","50","SCV028",NA,1.84358906607901,15.0269025908394,0.921794533039505,NA,NA,0.357826542029005,NA,NA,5.15218646337748,12.4508093591506,0,17.6029958225281,1.84358906607901,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"36","399","WT","50","SCV028",14.5332020359896,0.891063274678082,6.8134255035058,0.445530453052006,16.1557857002567,0.446294523784204,0.30188062627214,-1.66790183442761,0.00154186352040923,2.95170738739227,5.33757180980967,0,8.28927919720194,0.891063274678082,0.533317604667627,15.8891268979229,0.891063274678082,16.4224445025905,0.00154186352040923,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"37","405","WT","50","SCV028",16.6636420283554,2.25692830399648,7.62252230800657,1.12846295658319,18.5983712746317,1.25612727582055,0.587338056475447,-2.87678863021279,0.255357456193994,3.84263930987219,5.70120265307048,0,9.54384196294267,2.25692830399648,0.695765697479984,18.2504884258917,2.25692830399648,18.9462541233717,0.255357456193994,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"38","412","WT","50","SCV028",17.3640741052545,1.27402851783799,10.9705999951922,0.637014258740402,20.1615611921336,0.71229144083338,0.319090216728083,-0.740620547817761,0.150554368622305,3.9926906280667,8.97425468115882,0,12.9669453092255,1.27402851783799,1.5169362401921,19.4030930720376,1.27402851783799,20.9200293122297,0.150554368622305,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"39","415","WT","50","SCV028",18.1828852569013,1.86432422617166,9.46633087817098,0.932161107023715,20.2047530580307,1.52647990287344,0.726768701681905,-1.26691782218839,1.18863569030533,2.56522360120516,8.1837190775684,0,10.7489426787736,1.86432422617166,0.533332568247552,19.9380867739069,1.86432422617166,20.4714193421544,1.18863569030533,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"40","425","WT","50","SCV028",NA,1.68474283947238,9.34055049278061,0.842371419736188,NA,NA,0.329569800699484,NA,NA,5.11194543886197,6.78457777334962,0,11.8965232122116,1.68474283947238,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"41","431","WT","50","SCV028",16.0078728375264,1.49308936184512,11.0910033903958,0.746538000102308,18.494357839537,0.746531868464698,0.293283522519635,-0.715963273328901,0,5.0909418606876,8.54553246005204,0,13.6364743207396,1.49308936184512,2.08542730816755,17.4516441854532,1.49308936184512,19.5370714936208,0,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"42","432","WT","50","SCV028",NA,0.598362246019676,12.3069519976949,0.299181123009838,NA,NA,0.138395681872842,NA,NA,4.32356152968305,10.1451712328534,0,14.4687327625365,0.598362246019676,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"43","434","WT","50","SCV028",21.5085823132917,1.64349343371177,8.11964888767234,0.821739230753692,23.2397485954152,0.887892598810448,0.329883867911107,-2.83341463909736,0.132365043181073,4.98203638789222,5.62863069372622,0,10.6106670816184,1.64349343371177,0.533324127601773,22.9730865316143,1.64349343371177,23.506410659216,0.132365043181073,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"44","435","WT","50","SCV028",NA,1.98859239238003,14.9553138305896,0.994296196190017,NA,NA,0.279866887117152,NA,NA,7.10549366116189,11.4025670000087,0,18.5080606611706,1.98859239238003,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"45","437","WT","50","SCV028",10.2990597441547,1.43817115183285,6.96812398366884,0.719079300791954,13.6658675708246,0.734378391937864,0.478956181478492,-0.462282652237874,0.0305717471828843,3.00271967968626,5.46676414382571,0,8.46948382351197,1.43817115183285,3.04488909076706,12.143423025441,1.43817115183285,15.1883121162081,0.0305717471828843,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"46","442","WT","50","SCV028",20.6565845335335,1.75120590155907,14.5626173892112,0.875613638264124,23.2723150682049,1.01745249330119,0.699902404197964,-1.4976453155809,0.283715721062225,2.50207156177128,13.3115816083256,0,15.8136531700968,1.75120590155907,0.979864968847875,22.7823825837809,1.75120590155907,23.7622475526288,0.283715721062225,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"47","447","WT","50","SCV028",NA,2.15323249807378,7.93436656245279,1.07661624903689,NA,NA,0.545604834482959,NA,NA,3.94650553291795,5.96111379599381,0,9.90761932891176,2.15323249807378,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"48","448","WT","50","SCV028",18.7798950305172,1.51910351780635,15.464015008956,0.759552113262562,19.4739107656125,1.24859338936338,0.378372814673529,-1.03622794881778,0.978093324858285,4.01483261718228,13.4565987003649,0,17.4714313175472,1.51910351780635,0.522095735369131,19.2128628979279,1.51910351780635,19.734958633297,0.978093324858285,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"49","449","WT","50","SCV028",9.10974810099632,0.379666953073585,5.52897038276963,0.189833120223487,18.5621662743194,0.323225272919519,0.135782096221994,-0.0115277508136447,0.266783592817646,2.79614885642107,4.1308959545591,0,6.92704481098017,0.379666953073585,9.79231439686625,13.6660090758863,0.379666953073585,23.4583234727525,0.266783592817646,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"50","455","WT","50","SCV028",NA,1.85218920183478,15.9941080684399,0.926094600917391,NA,NA,0.422307459882495,NA,NA,4.38587848377138,13.8011688265542,0,18.1870473103255,1.85218920183478,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"51","467","WT","50","SCV028",9.34580436426291,2.08825816176369,6.88917869656007,1.04414795155969,11.4345897949221,1.69658513355122,1.24517174529548,-0.567733794037961,1.30489832880388,1.67708444208887,6.05063647551563,0,7.7277209176045,2.08825816176369,1.37980131037864,10.7446891397328,2.08825816176369,12.1244904501114,1.30489832880388,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"52","517","WT","50","SCV028",NA,1.71172166170074,18.6372228947214,0.855860830850372,NA,NA,0.249083838877191,NA,NA,6.87207034152343,15.2011877239597,0,22.0732580654831,1.71172166170074,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"53","548","WT","50","SCV028",NA,0.987913877437302,9.35181143727783,0.493956938718651,NA,NA,0.12101754556916,NA,NA,8.16339376898636,5.27011455278465,0,13.433508321771,0.987913877437302,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"54","551","WT","50","SCV028",11.9162014287159,2.81335130414496,8.98462759148522,1.40665458739117,16.2118965593925,2.32666274977082,1.00765002547335,-0.207713175311615,1.83997501801903,2.79199249047144,7.5886313462495,0,10.3806238367209,2.81335130414496,4.68615572731796,13.8688186957335,2.81335130414496,18.5549744230514,1.83997501801903,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"55","552","WT","50","SCV028",NA,0.754135811091214,14.6012308828369,0.377067905545607,NA,NA,0.0749768188404602,NA,NA,10.058252974108,9.57210439578293,0,19.6303573698909,0.754135811091214,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"56","568","WT","50","SCV028",NA,1.04667687755935,17.7342400656826,0.523338438779675,NA,NA,0.388439702980162,NA,NA,2.69456718643615,16.3869564724646,0,19.0815236589007,1.04667687755935,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"57","569","WT","50","SCV028",18.9937783827116,0.651086735468169,12.2093645677111,0.325543368163668,21.4077062468411,0.333207587432539,0.168480725355746,-0.54072378251474,0.0153284550921404,3.86445828799349,10.2771354237143,0,14.1415937117078,0.651086735468169,1.17575424076839,20.819829126457,0.651086735468169,21.9955833672253,0.0153284550921404,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"58","578","WT","50","SCV028",NA,1.84963654508119,10.4382148164917,0.924818272540594,NA,NA,0.252192245457667,NA,NA,7.33423242940936,6.77109860178702,0,14.1053310311964,1.84963654508119,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"59","580","WT","50","SCV028",NA,0.600679988958013,8.08844984272331,0.300339994479007,NA,NA,0.248688429718495,NA,NA,2.41539178014014,6.88075395265323,0,9.29614573279338,0.600679988958013,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"60","613","WT","50","SCV028",NA,0.560475612163252,8.35692510593824,0.280237806081626,NA,NA,0.160903967065174,NA,NA,3.48329268933582,6.61527876127033,0,10.0985714506062,0.560475612163252,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"61","629","WT","50","SCV028",13.0548971570583,3.54645006706148,7.18748645288993,1.77322502953615,18.0715941050102,2.83365221897078,0.909787965948835,-0.44110216874671,2.1208543765678,3.89810615197885,5.23843337690051,0,9.13653952887936,3.54645006706148,3.23189453940837,16.455646835306,3.54645006706148,19.6875413747144,2.1208543765678,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"62","638","WT","50","SCV028",NA,1.47442725544773,9.52300620386427,0.737213627723864,NA,NA,0.194923213236227,NA,NA,7.56414400813756,5.74093419979549,0,13.3050782079331,1.47442725544773,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"63","640","WT","50","SCV028",12.6903046538266,1.73971046259685,9.39954733002245,0.869854416513215,13.6016035345114,0.869852908622885,0.390824039397941,-2.2351158146694,0,4.45139061884947,7.17385202059771,0,11.6252426394472,1.73971046259685,0.778353609767724,13.2124267296275,1.73971046259685,13.9907803393952,0,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"64","651","WT","50","SCV028",NA,0.763660295933162,23.2419736121534,0.381830147966581,NA,NA,0.365662605486051,NA,NA,2.08842874408248,22.1977592401122,0,24.2861879841947,0.763660295933162,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"65","662","WT","50","SCV028",17.2202390703603,3.01203825808784,7.16354984033268,1.50601905175331,20.1669452830812,1.52246162683389,1.55854558060072,-5.58591136878839,0.0328855314181295,1.93259555291729,6.19725206387404,0,8.12984761679132,3.01203825808784,0.533333332733474,19.9002786167145,3.01203825808784,20.4336119494479,0.0328855314181295,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"66","676","WT","50","SCV028",14.9497856522214,3.04587744973376,8.68691376606329,1.52293871745629,20.2326282442629,2.38145300310852,0.69794885191321,-0.373978239102494,1.71702855591201,4.36404106315876,6.50489323448391,0,10.8689342976427,3.04587744973376,3.55327865335385,18.455988917586,3.04587744973376,22.0092675709399,1.71702855591201,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"67","682","WT","50","SCV028",16.573880289487,0.98504795866519,10.2384330004466,0.492521642207028,17.4087375774958,0.84659809104439,0.148619069528788,-0.523939551915394,0.708148644485769,6.62800515296176,6.92443042396575,0,13.5524355769275,0.98504795866519,0.52849477228269,17.1444901913544,0.98504795866519,17.6729849636371,0.708148644485769,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"68","701","WT","50","SCV028",17.8085815689177,2.35517626796334,6.9446692107774,1.17758831950494,19.6234928629,1.25847316028076,0.632227961940475,-4.11233433982675,0.161949341461187,3.72520105047976,5.08206868553752,0,8.80726973601728,2.35517626796334,0.53332894294644,19.3568283914268,2.35517626796334,19.8901573343732,0.161949341461187,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"69","717","WT","50","SCV028",NA,1.47168143176132,7.62478799509297,0.735840715880658,NA,NA,0.318352573296554,NA,NA,4.62280363096172,5.31338617961211,0,9.93618981057382,1.47168143176132,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"70","727","WT","50","SCV028",7.33367135594149,1.97777807204443,6.44697957802996,0.988888576457803,9.95400888746599,1.52776796465967,2.03358174588608,-0.173097442268677,1.07776138985019,0.972558922721183,5.96070011666937,0,6.93325903939055,1.97777807204443,5.199479959948,7.35426890749199,1.97777807204443,12.55374886744,1.07776138985019,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"71","796","WT","50","SCV028",NA,1.36243732085657,11.2844975710049,0.681218660428285,NA,NA,0.359165741875585,NA,NA,3.79333873476306,9.38782820362341,0,13.1811669383865,1.36243732085657,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"72","820","WT","50","SCV028",12.1699427952945,1.04748283547785,8.57229937231824,0.523739248187642,18.4521459279694,0.523742961764833,0.412048726320761,-0.207036741974494,0,2.54213341424682,7.30123266519483,0,9.84336607944165,1.04748283547785,5.05940552139722,15.9224431672708,1.04748283547785,20.981848688668,0,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"73","842","WT","50","SCV028",NA,2.22297471879348,13.3273044572864,1.11148735939674,NA,NA,0.855843686197425,NA,NA,2.59740739418236,12.0286007601953,0,14.6260081543776,2.22297471879348,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"74","846","WT","50","SCV028",11.1826400230099,1.65451673893305,7.13489527785114,0.827249053378662,18.3016160896195,1.40909541637153,0.618694878356159,-0.092476005358888,1.16367410591321,2.67420467958135,5.79779293806047,0,8.47199761764181,1.65451673893305,5.3077836906443,15.6477242442974,1.65451673893305,20.9555079349417,1.16367410591321,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"75","855","WT","50","SCV028",NA,0.666123463971204,9.68019566966138,0.333061731985602,NA,NA,0.251380659533532,NA,NA,2.64985963998694,8.35526584966791,0,11.0051254896549,0.666123463971204,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"76","967","WT","50","SCV028",NA,0.589704768409099,9.64660487280731,0.29485238420455,NA,NA,0.241496506996591,NA,NA,2.4418770099123,8.42566636785116,0,10.8675433777635,0.589704768409099,NA,NA,NA,NA,NA,0,0,0,0,0,"infection","MOI_50","sigmoidal"
"77","1002","WT","50","SCV028",13.0157556359497,2.70814915019888,6.07969680616482,1.35407457473304,21.1997814328803,1.58426374510998,1.08966985430022,-0.75411208620979,0.460377415141099,2.48529326521384,4.8370501735579,0,7.32234343877173,2.70814915019888,2.98068652679366,19.7094381694834,2.70814915019888,22.6901246962771,0.460377415141099,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"78","1027","WT","50","SCV028",20.7612765411439,1.89679831832107,8.00320085101928,0.948399167313664,23.1232013325113,0.948398335137915,0.591801572604374,-3.55649732119527,0,3.20512551187339,6.40063809508258,0,9.60576360695597,1.89679831832107,0.533333262200686,22.856534701411,1.89679831832107,23.3898679636117,0,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
"79","1038","WT","50","SCV028",21.1356043192206,1.83940637234491,8.02147269949707,0.919703188848671,23.1414782841886,0.919703285539265,0.456694765252341,-3.44889425477705,0,4.02764934546287,6.00764802676563,0,10.0352973722285,1.83940637234491,0.533332203443801,22.8748121824667,1.83940637234491,23.4081443859105,0,0,0,0,0,0,"infection&lysis","MOI_50","double_sigmoidal"
